Route,gc,pvr_tenderroute,gc_last,duration,distance
419,PB,13,FW,54.4,39806.5
419,PD,13,FW,53.95,29222
419,PL,13,FW,20.4,9463.5
419,PM,13,FW,33.1,17618
419,Q,13,FW,27.15,14980.5
419,QB,13,FW,21.15,11289
419,RA,13,FW,27.45,15247
419,RM,13,FW,58.25,38015.5
419,RP,13,FW,25,12346.5
419,RR,13,FW,51.25,30939.5
419,S,13,FW,17.2,8897
419,SG,13,FW,18.8,10991.5
419,SI,13,FW,49.9,27470
419,SO,13,FW,31.15,19966
419,SW,13,FW,22.85,12505.5
419,T,13,FW,49.8,32953
419,TB,13,FW,48.65,28886
419,TC,13,FW,36.35,21579
419,TF,13,FW,16.85,8617
419,TH,13,FW,28.55,16584.5
419,TL,13,FW,37.2,21444.5
419,TV,13,FW,17.75,11625
419,UX,13,FW,33.55,26403.5
419,V,13,FW,14.15,7951.5
419,W,13,FW,28.9,19374.5
419,WH,13,FW,45.7,25043
419,WJ,13,FW,25.4,12260
419,WL,13,FW,26.7,14802.5
419,WN,13,FW,39.6,28877
419,WS,13,FW,23.95,17616.5
419,X,13,FW,22.3,12333
42,A,13,Q,34.5,18701.5
42,AC,13,Q,34.3,16484.5
42,AD,13,Q,35.75,15280.5
42,AF,13,Q,27.3,13333.5
42,AH,13,Q,36.8,19654
42,AL,13,Q,29.45,14970.5
42,AR,13,Q,31.35,12908.5
42,AV,13,Q,40.55,23398
42,AW,13,Q,34.1,23899
42,BC,13,Q,33.05,16901
42,BK,13,Q,30.5,18723
42,BN,13,Q,17.45,8485
42,BT,13,Q,42.6,22618.5
42,BW,13,Q,19.65,9925.5
42,BX,13,Q,31.25,22746
42,C,13,Q,32.95,16679.5
42,CT,13,Q,20.9,8624.5
42,DT,13,Q,34.75,25154.5
42,DX,13,Q,27.75,17716
42,E,13,Q,41.3,20730
42,EB,13,Q,43.9,24316.5
42,FW,13,Q,46.05,25132.5
42,G,13,Q,40.6,23984.5
42,GY,13,Q,36.6,28767.5
42,HD,13,Q,46.75,27997
42,HF,13,Q,49.1,28256
42,HH,13,Q,45.55,27479
42,HK,13,Q,16.9,6995
42,HT,13,Q,25.8,10443.5
42,KB,13,Q,24.3,11477
42,KC,13,Q,20.35,8038.5
42,LI,13,Q,24.25,13645.5
42,MB,13,Q,38.45,23827
42,MG,13,Q,19.1,9266
42,MR,13,Q,37.1,24982.5
42,N,13,Q,19.1,9114.5
42,NP,13,Q,34.55,15300
42,NS,13,Q,37.85,26507.5
42,NX,13,Q,13.05,5885
42,ON,13,Q,35.8,19921.5
42,PA,13,Q,38.3,21555.5
42,PB,13,Q,50.05,28143
42,PD,13,Q,28.85,14913.5
42,PL,13,Q,27.65,13792.5
42,PM,13,Q,12.05,4896
42,Q,13,Q,10.65,4722.5
42,QB,13,Q,17.85,7914
42,RA,13,Q,12.45,4887
42,RM,13,Q,34.55,24216
42,RP,13,Q,34.3,17691
42,RR,13,Q,27.6,17139
42,S,13,Q,28.7,13223.5
42,SG,13,Q,39.2,23184
42,SI,13,Q,26.65,13845
42,SO,13,Q,45.45,27274.5
42,SW,13,Q,12.4,5711.5
42,T,13,Q,27.2,15694.5
42,TB,13,Q,34.2,20285
42,TC,13,Q,33.35,17815
42,TF,13,Q,46.05,25161.5
42,TH,13,Q,26.5,13540
42,TL,13,Q,21.75,10979.5
42,TV,13,Q,39.2,24983.5
42,UX,13,Q,49.3,33291.5
42,V,13,Q,30.75,14751
42,W,13,Q,33.05,14865.5
42,WH,13,Q,21.8,11069
42,WJ,13,Q,31.8,16205
42,WL,13,Q,10.6,4658.5
42,WN,13,Q,32.6,13500
42,WS,13,Q,42.3,27694
42,X,13,Q,28,14644
422,A,16,PD,49.15,30768.5
422,AC,16,PD,54.6,30210.5
422,AD,16,PD,38.6,35604.5
422,AF,16,PD,43.25,25172
422,AH,16,PD,55.5,33850
422,AL,16,PD,44.5,25542.5
422,AR,16,PD,35.15,22907.5
422,AV,16,PD,59.25,37594
422,AW,16,PD,31.45,28330
422,BC,16,PD,41.95,25497.5
422,BK,16,PD,25.3,19670
422,BN,16,PD,31.8,20439.5
422,BT,16,PD,56.55,51272
422,BW,16,PD,17.1,12645
422,BX,16,PD,11.05,9243.5
422,C,16,PD,42.15,25877.5
422,CT,16,PD,22.3,15844
422,DT,16,PD,15.1,12239.5
422,DX,16,PD,22.6,18663.5
422,E,16,PD,40.65,35950
422,EB,16,PD,57,34937
422,FW,16,PD,64,39242
422,G,16,PD,60.85,37710
422,GY,16,PD,31.4,29714.5
422,HD,16,PD,61.9,55720.5
422,HF,16,PD,55.7,47195.5
422,HH,16,PD,64.2,41675
422,HK,16,PD,23.95,15982
422,HT,16,PD,39.4,22811.5
422,KB,16,PD,23.7,15112.5
422,KC,16,PD,37.2,20358
422,LI,16,PD,21.6,16533.5
422,MB,16,PD,25.5,17524.5
422,MG,16,PD,11.2,8332
422,MR,16,PD,17.2,11631
422,N,16,PD,30.45,19422.5
422,NP,16,PD,37.2,24622.5
422,NS,16,PD,34.25,27804
422,NX,16,PD,17.4,11283
422,ON,16,PD,56.05,33647
422,PA,16,PD,58.55,35281
422,PB,16,PD,51.1,46039.5
422,PD,16,PD,15.5,8242.5
422,PL,16,PD,42.65,24364.5
422,PM,16,PD,21.4,13375
422,Q,16,PD,24.2,14898
422,QB,16,PD,34.7,19671
422,RA,16,PD,28.05,17138
422,RM,16,PD,29.4,25163
422,RP,16,PD,54.55,31416
422,RR,16,PD,22.4,18086.5
422,S,16,PD,47.4,27419.5
422,SG,16,PD,57.9,37379.5
422,SI,16,PD,21.55,14765.5
422,SO,16,PD,65.3,48415
422,SW,16,PD,29.2,17233
422,T,16,PD,24.6,18582
422,TB,16,PD,24.55,16281.5
422,TC,16,PD,39.2,25752
422,TF,16,PD,63.8,38322.5
422,TH,16,PD,35.9,22280.5
422,TL,16,PD,18.9,13144.5
422,TV,16,PD,55.15,36822
422,UX,16,PD,69.55,47017
422,V,16,PD,49.4,28947
422,W,16,PD,52.55,38002.5
422,WH,16,PD,16.7,12096.5
422,WJ,16,PD,52.05,29931
422,WL,16,PD,24.5,14948
422,WN,16,PD,40.05,23469.5
422,WS,16,PD,61,41890
422,X,16,PD,48.25,28370
423,A,7,AV,41.45,29714.5
423,AC,7,AV,26.95,22879
423,AD,7,AV,39.15,34650.5
423,AF,7,AV,25.15,19351
423,AH,7,AV,12.9,10871.5
423,AL,7,AV,39.65,26684.5
423,AR,7,AV,47.25,38842.5
423,AV,7,AV,8.35,7732
423,AW,7,AV,46.95,42231
423,BC,7,AV,48.65,33065.5
423,BK,7,AV,60.55,54527.5
423,BN,7,AV,37.15,28001.5
423,BT,7,AV,36,26590.5
423,BW,7,AV,53.8,33671.5
423,BX,7,AV,66.7,49411.5
423,C,7,AV,47.95,33205.5
423,CT,7,AV,53.55,32866
423,DT,7,AV,70.2,51820.5
423,DX,7,AV,61.1,57237
423,E,7,AV,47.15,41317
423,EB,7,AV,45.85,32881.5
423,FW,7,AV,17.25,10090.5
423,G,7,AV,18.3,12956.5
423,GY,7,AV,69.95,68288.5
423,HD,7,AV,30.25,23367.5
423,HF,7,AV,46.45,41142
423,HH,7,AV,10.45,8423.5
423,HK,7,AV,49.55,31236.5
423,HT,7,AV,40.3,33546.5
423,KB,7,AV,51.35,35810
423,KC,7,AV,42.35,28546.5
423,LI,7,AV,57.45,49175
423,MB,7,AV,68.95,48595.5
423,MG,7,AV,55.6,36969.5
423,MR,7,AV,72.55,53459.5
423,N,7,AV,41.35,30103.5
423,NP,7,AV,47.05,41071.5
423,NS,7,AV,62.45,57150.5
423,NX,7,AV,45.55,31610.5
423,ON,7,AV,21.5,17477.5
423,PA,7,AV,22.1,17477
423,PB,7,AV,54.65,45827.5
423,PD,7,AV,65,42244.5
423,PL,7,AV,37.35,24663.5
423,PM,7,AV,45.15,30525.5
423,Q,7,AV,39.15,27888.5
423,QB,7,AV,32.15,24689.5
423,RA,7,AV,35.85,26093.5
423,RM,7,AV,67.95,63736.5
423,RP,7,AV,25.2,18367.5
423,RR,7,AV,60.95,56660.5
423,S,7,AV,22.25,18595.5
423,SG,7,AV,8.35,7629.5
423,SI,7,AV,59.7,38328.5
423,SO,7,AV,25.95,20701.5
423,SW,7,AV,36.05,26241
423,T,7,AV,53.35,47012
423,TB,7,AV,62.8,43926.5
423,TC,7,AV,52.45,36931.5
423,TF,7,AV,17.7,10198.5
423,TH,7,AV,44.65,31936.5
423,TL,7,AV,51.15,36784.5
423,TV,7,AV,34.35,26665
423,UX,7,AV,18.35,14938.5
423,V,7,AV,18,15867.5
423,W,7,AV,29.15,25395.5
423,WH,7,AV,55.8,36226.5
423,WJ,7,AV,25.75,18721.5
423,WL,7,AV,38.75,27710.5
423,WN,7,AV,39.8,34898.5
423,WS,7,AV,10.65,9194.5
423,X,7,AV,26.35,21236
424,A,5,AF,25.4,15298
424,AC,5,AF,22.7,11916.5
424,AD,5,AF,39.35,27687
424,AF,5,AF,4.6,1917.5
424,AH,5,AF,17.65,9949
424,AL,5,AF,18.45,7728
424,AR,5,AF,47.45,31879
424,AV,5,AF,21.9,13323
424,AW,5,AF,47.1,35268
424,BC,5,AF,27.55,14660.5
424,BK,5,AF,49.2,28861.5
424,BN,5,AF,18.3,9606.5
424,BT,5,AF,38.05,23423
424,BW,5,AF,39.55,19193.5
424,BX,5,AF,48,32469.5
424,C,5,AF,26.95,14800.5
424,CT,5,AF,39.7,18584
424,DT,5,AF,51.5,34877.5
424,DX,5,AF,46.5,27855.5
424,E,5,AF,47.35,34354
424,EB,5,AF,30.2,19509.5
424,FW,5,AF,25,14878
424,G,5,AF,27.1,16883
424,GY,5,AF,55.3,38906.5
424,HD,5,AF,34.55,21199
424,HF,5,AF,46.55,34179
424,HH,5,AF,27.35,17846
424,HK,5,AF,35.7,16954.5
424,HT,5,AF,35.1,17195.5
424,KB,5,AF,32.6,17414.5
424,KC,5,AF,31.55,15578
424,LI,5,AF,44.15,22746
424,MB,5,AF,47.85,29394.5
424,MG,5,AF,39.7,20891
424,MR,5,AF,53.9,36517.5
424,N,5,AF,22.5,11708.5
424,NP,5,AF,47.2,34108.5
424,NS,5,AF,58.1,36995.5
424,NX,5,AF,29.7,15532.5
424,ON,5,AF,22.05,12695
424,PA,5,AF,24.8,14454.5
424,PB,5,AF,54.75,38864
424,PD,5,AF,49.1,26166.5
424,PL,5,AF,16,6696
424,PM,5,AF,28.3,14562.5
424,Q,5,AF,22.3,11925
424,QB,5,AF,15.45,7609
424,RA,5,AF,22.5,11586
424,RM,5,AF,53.3,34354.5
424,RP,5,AF,21.1,9826.5
424,RR,5,AF,46.3,27278.5
424,S,5,AF,10.45,4832
424,SG,5,AF,21.3,14090.5
424,SI,5,AF,44.95,23808.5
424,SO,5,AF,31.75,20048
424,SW,5,AF,18,9450
424,T,5,AF,47.15,24795
424,TB,5,AF,43.7,25833.5
424,TC,5,AF,31.45,18526.5
424,TF,5,AF,24.9,14781.5
424,TH,5,AF,23.55,13531.5
424,TL,5,AF,32.4,18389
424,TV,5,AF,18.8,13762.5
424,UX,5,AF,34,27389
424,V,5,AF,13.1,5925
424,W,5,AF,27.3,14337.5
424,WH,5,AF,40.75,21381.5
424,WJ,5,AF,19.8,10178
424,WL,5,AF,21.9,11747
424,WN,5,AF,39.95,27935
424,WS,5,AF,24.4,18602
424,X,5,AF,15.5,8267.5
425,A,21,LI,52.75,30996.5
425,AC,21,LI,36.45,27093.5
425,AD,21,LI,18.7,13540.5
425,AF,21,LI,44.85,23512
425,AH,21,LI,47.55,32263.5
425,AL,21,LI,47.1,26086
425,AR,21,LI,16.45,11092.5
425,AV,21,LI,51.4,35981.5
425,AW,21,LI,14.2,8649
425,BC,21,LI,52.15,30413
425,BK,21,LI,14.55,9692
425,BN,21,LI,36.6,20496
425,BT,21,LI,36.3,27921.5
425,BW,21,LI,13.05,6654.5
425,BX,21,LI,31.5,26912.5
425,C,21,LI,52.05,30191
425,CT,21,LI,11.35,7410.5
425,DT,21,LI,35,29320.5
425,DX,21,LI,15.35,10774
425,E,21,LI,21.25,15122
425,EB,21,LI,62.2,36611.5
425,FW,21,LI,58.45,39760
425,G,21,LI,44.6,32390
425,GY,21,LI,24.2,21822.5
425,HD,21,LI,41.65,32369.5
425,HF,21,LI,35.8,25131.5
425,HH,21,LI,56.3,40734
425,HK,21,LI,13.85,8475.5
425,HT,21,LI,26.1,15635.5
425,KB,21,LI,35.7,23982
425,KC,21,LI,25.45,12934.5
425,LI,21,LI,11.35,7670
425,MB,21,LI,41.35,30300.5
425,MG,21,LI,18.4,12394
425,MR,21,LI,37.4,27337.5
425,N,21,LI,40.35,24010
425,NP,21,LI,16.6,11238.5
425,NS,21,LI,18,14115
425,NX,21,LI,26.7,16842
425,ON,21,LI,39.1,29377.5
425,PA,21,LI,42.3,29961
425,PB,21,LI,31.05,23961
425,PD,21,LI,28.5,18414
425,PL,21,LI,45.25,24908
425,PM,21,LI,30.3,16697.5
425,Q,21,LI,30.6,16474
425,QB,21,LI,35.2,19279
425,RA,21,LI,27.1,14525
425,RM,21,LI,22.15,17271
425,RP,21,LI,39.2,26464.5
425,RR,21,LI,15.7,11497.5
425,S,21,LI,40.5,27237
425,SG,21,LI,50.1,35767.5
425,SI,21,LI,16.5,10566
425,SO,21,LI,45.7,32446
425,SW,21,LI,29.75,16840.5
425,T,21,LI,11.75,6631
425,TB,21,LI,39,27469.5
425,TC,21,LI,52,34724
425,TF,21,LI,58.85,39868
425,TH,21,LI,46.05,27195.5
425,TL,21,LI,30.8,22013.5
425,TV,21,LI,56.8,36638.5
425,UX,21,LI,53.3,41697
425,V,21,LI,44.8,30149.5
425,W,21,LI,33.15,24198.5
425,WH,21,LI,13.5,9128.5
425,WJ,21,LI,37.35,25506
425,WL,21,LI,30.55,16410
425,WN,21,LI,18.65,12785
425,WS,21,LI,52.1,38870.5
425,X,21,LI,38.7,27101.5
428,A,7,DT,54.7,37555
428,AC,7,DT,63.3,39389
428,AD,7,DT,48.75,46209.5
428,AF,7,DT,50.7,34323.5
428,AH,7,DT,64.15,43209.5
428,AL,7,DT,51.1,33967
428,AR,7,DT,45.3,33512.5
428,AV,7,DT,67.9,46953.5
428,AW,7,DT,41.6,38934.5
428,BC,7,DT,47.7,31534.5
428,BK,7,DT,35.45,30274.5
428,BN,7,DT,37.6,26475.5
428,BT,7,DT,66.7,61876.5
428,BW,7,DT,27.25,23249.5
428,BX,7,DT,6.85,4469.5
428,C,7,DT,47.9,31914.5
428,CT,7,DT,32.4,26448.5
428,DT,7,DT,4,2454.5
428,DX,7,DT,32.7,29268.5
428,E,7,DT,50.75,46554.5
428,EB,7,DT,61.95,40701.5
428,FW,7,DT,71.75,47523.5
428,G,7,DT,70,48347.5
428,GY,7,DT,41.55,40319.5
428,HD,7,DT,72.05,66325
428,HF,7,DT,65.85,57800.5
428,HH,7,DT,72.9,51034.5
428,HK,7,DT,34.1,26586.5
428,HT,7,DT,49.55,33415.5
428,KB,7,DT,29.5,21149.5
428,KC,7,DT,47.35,30962.5
428,LI,7,DT,31.75,27137.5
428,MB,7,DT,26.1,17851.5
428,MG,7,DT,21.7,19059.5
428,MR,7,DT,5.6,3054
428,N,7,DT,36.2,25458.5
428,NP,7,DT,47.35,35227.5
428,NS,7,DT,44.4,38408.5
428,NX,7,DT,26.1,20642.5
428,ON,7,DT,65.2,44285
428,PA,7,DT,67.7,45919
428,PB,7,DT,61.25,56644.5
428,PD,7,DT,13.2,11137.5
428,PL,7,DT,49.25,32788.5
428,PM,7,DT,30.05,22734.5
428,Q,7,DT,32.85,24257.5
428,QB,7,DT,43.35,29031
428,RA,7,DT,36.7,26497.5
428,RM,7,DT,39.55,35767.5
428,RP,7,DT,63.7,42054.5
428,RR,7,DT,32.55,28691.5
428,S,7,DT,56.05,36779.5
428,SG,7,DT,66.55,46739.5
428,SI,7,DT,31.7,25370.5
428,SO,7,DT,74.8,51637.5
428,SW,7,DT,37.9,26592.5
428,T,7,DT,34.7,29186.5
428,TB,7,DT,27.85,19984.5
428,TC,7,DT,44.1,31671.5
428,TF,7,DT,71.3,47473.5
428,TH,7,DT,41.65,28316.5
428,TL,7,DT,24.6,19180.5
428,TV,7,DT,62.65,45973.5
428,UX,7,DT,78.65,57654.5
428,V,7,DT,58.1,38306.5
428,W,7,DT,61.85,39059.5
428,WH,7,DT,26.85,22701.5
428,WJ,7,DT,61.2,40568.5
428,WL,7,DT,33.15,24307.5
428,WN,7,DT,50.2,34074.5
428,WS,7,DT,69.7,51249.5
428,X,7,DT,57.15,38967.5
43,A,19,HT,44.7,29877.5
43,AC,19,HT,25.35,13655.5
43,AD,19,HT,19.3,8590.5
43,AF,19,HT,30.9,18466
43,AH,19,HT,32.1,20393.5
43,AL,19,HT,39.35,23021
43,AR,19,HT,21.95,10247.5
43,AV,19,HT,36,24111
43,AW,19,HT,23.35,15524.5
43,BC,19,HT,45.35,26858
43,BK,19,HT,27.25,20250.5
43,BN,19,HT,31.05,19355.5
43,BT,19,HT,29.05,18506.5
43,BW,19,HT,23.25,15357
43,BX,19,HT,40.6,33393
43,C,19,HT,44.8,26516
43,CT,19,HT,23.85,14830
43,DT,19,HT,44.1,35801.5
43,DX,19,HT,26.2,21102.5
43,E,19,HT,26.35,14794
43,EB,19,HT,51.7,34691.5
43,FW,19,HT,43,27889.5
43,G,19,HT,32.55,21872
43,GY,19,HT,35,32153
43,HD,19,HT,34.4,22955
43,HF,19,HT,30.15,16610
43,HH,19,HT,40.85,28863.5
43,HK,19,HT,22.4,9502
43,HT,19,HT,18.65,8093.5
43,KB,19,HT,40.05,27104.5
43,KC,19,HT,19.8,8391.5
43,LI,19,HT,23.65,14641
43,MB,19,HT,49.5,35903
43,MG,19,HT,28.05,19460
43,MR,19,HT,46.5,35629
43,N,19,HT,35.25,21458
43,NP,19,HT,23.2,11935.5
43,NS,19,HT,32.7,25629
43,NX,19,HT,27.5,12987
43,ON,19,HT,27.35,17167
43,PA,19,HT,30.25,19443
43,PB,19,HT,33.35,20367.5
43,PD,19,HT,37.75,24651
43,PL,19,HT,36.55,21623.5
43,PM,19,HT,29,12772
43,Q,19,HT,26.7,12042.5
43,QB,19,HT,27.75,14984.5
43,RA,19,HT,20.25,8669
43,RM,19,HT,33,27601.5
43,RP,19,HT,27.15,15946.5
43,RR,19,HT,26,20525
43,S,19,HT,26.65,15354
43,SG,19,HT,34.65,23896.5
43,SI,19,HT,26.75,19620.5
43,SO,19,HT,35.45,22377.5
43,SW,19,HT,25.1,11621
43,T,19,HT,23.1,14584
43,TB,19,HT,45.8,32024.5
43,TC,19,HT,48.05,29679.5
43,TF,19,HT,43.45,27998
43,TH,19,HT,40.25,24685
43,TL,19,HT,35.2,25136.5
43,TV,19,HT,43.3,31831.5
43,UX,19,HT,41.2,31179
43,V,19,HT,29.35,18279
43,W,19,HT,22.95,12044
43,WH,19,HT,25,19198
43,WJ,19,HT,25.25,14988
43,WL,19,HT,26.2,11865
43,WN,19,HT,18.35,7984.5
43,WS,19,HT,36.65,27000
43,X,19,HT,26.6,16584
430,A,13,AF,25.8,15581.5
430,AC,13,AF,22.85,14339
430,AD,13,AF,37.45,27279
430,AF,13,AF,10.9,4678.5
430,AH,13,AF,17.4,10382
430,AL,13,AF,20.9,10011
430,AR,13,AF,43.05,24953.5
430,AV,13,AF,21.75,13755.5
430,AW,13,AF,45.2,34859.5
430,BC,13,AF,29.35,16161.5
430,BK,13,AF,45.8,27377.5
430,BN,13,AF,18.1,10012
430,BT,13,AF,36.2,23015
430,BW,13,AF,36.15,17709.5
430,BX,13,AF,46.05,31573
430,C,13,AF,28.7,16301
430,CT,13,AF,36.35,17100
430,DT,13,AF,49.55,33981
430,DX,13,AF,43.1,26371.5
430,E,13,AF,45.5,33945.5
430,EB,13,AF,32.7,20396
430,FW,13,AF,24.8,15601.5
430,G,13,AF,25.85,17393
430,GY,13,AF,51.9,37422.5
430,HD,13,AF,33.3,21709.5
430,HF,13,AF,44.7,33770.5
430,HH,13,AF,27.1,18278
430,HK,13,AF,32.35,15470
430,HT,13,AF,32.65,19579.5
430,KB,13,AF,32.4,17820
430,KC,13,AF,29.2,14131.5
430,LI,13,AF,40.8,21262
430,MB,13,AF,48.9,30201.5
430,MG,13,AF,36.35,19562.5
430,MR,13,AF,51.95,35621
430,N,13,AF,22.3,12114
430,NP,13,AF,44.55,27263.5
430,NS,13,AF,54.7,35511.5
430,NX,13,AF,26.35,14204
430,ON,13,AF,20.8,13205.5
430,PA,13,AF,23.55,14964.5
430,PB,13,AF,52.9,38456
430,PD,13,AF,45.75,24838
430,PL,13,AF,18.05,8754
430,PM,13,AF,25.4,13176.5
430,Q,13,AF,19.45,10539
430,QB,13,AF,14.2,7178
430,RA,13,AF,19.15,10102
430,RM,13,AF,49.9,32870.5
430,RP,13,AF,21.85,11956.5
430,RR,13,AF,42.9,25794.5
430,S,13,AF,13.65,6341
430,SG,13,AF,21.1,14523
430,SI,13,AF,41.55,22324
430,SO,13,AF,30.45,20558.5
430,SW,13,AF,15.9,8580
430,T,13,AF,43.8,23311
430,TB,13,AF,43.7,26086
430,TC,13,AF,33.2,20027
430,TF,13,AF,25.2,15365.5
430,TH,13,AF,25.35,15033
430,TL,13,AF,32.2,18795
430,TV,13,AF,21.75,15862.5
430,UX,13,AF,33.6,26785
430,V,13,AF,13.45,7411
430,W,13,AF,25.55,15231.5
430,WH,13,AF,37.35,19897.5
430,WJ,13,AF,20.9,11390.5
430,WL,13,AF,19.05,10361.5
430,WN,13,AF,38.1,27527
430,WS,13,AF,24.2,19034.5
430,X,13,AF,16.75,9153.5
432,A,12,SW,24.4,14372.5
432,AC,12,SW,37.05,19227.5
432,AD,12,SW,46.75,30965.5
432,AF,12,SW,21.7,11734
432,AH,12,SW,36.75,20932
432,AL,12,SW,21.25,11110.5
432,AR,12,SW,43.35,23556
432,AV,12,SW,40.55,24676
432,AW,12,SW,43.3,30472.5
432,BC,12,SW,19.15,10404
432,BK,12,SW,37.5,24708.5
432,BN,12,SW,9.65,5022
432,BT,12,SW,50.55,27695
432,BW,12,SW,28.9,16498.5
432,BX,12,SW,32,22623.5
432,C,12,SW,19.05,10182.5
432,CT,12,SW,31.8,17891.5
432,DT,12,SW,35.5,25031.5
432,DX,12,SW,34.8,23702
432,E,12,SW,50.8,34009
432,EB,12,SW,32.7,18753
432,FW,12,SW,42.55,24096
432,G,12,SW,43.35,26727
432,GY,12,SW,43.6,34752.5
432,HD,12,SW,51.05,31168.5
432,HF,12,SW,58.95,38412.5
432,HH,12,SW,45.55,28757
432,HK,12,SW,30,13312.5
432,HT,12,SW,36,16422
432,KB,12,SW,14.3,7570.5
432,KC,12,SW,30.4,13913
432,LI,12,SW,33.45,20218.5
432,MB,12,SW,29.85,18977.5
432,MG,12,SW,24.4,12292
432,MR,12,SW,37.9,26671
432,N,12,SW,8.75,4516
432,NP,12,SW,46,25609
432,NS,12,SW,46.4,32842
432,NX,12,SW,16.3,7339
432,ON,12,SW,38.55,22664.5
432,PA,12,SW,41.05,24298.5
432,PB,12,SW,60.25,42672.5
432,PD,12,SW,32.1,17428
432,PL,12,SW,19.4,9932.5
432,PM,12,SW,13.7,5992
432,Q,12,SW,11.35,5226.5
432,QB,12,SW,14.4,7295.5
432,RA,12,SW,17.45,8424.5
432,RM,12,SW,41.6,30201.5
432,RP,12,SW,37.05,20433.5
432,RR,12,SW,34.6,23124.5
432,S,12,SW,28.85,14847
432,SG,12,SW,39.2,24462
432,SI,12,SW,33.55,19845
432,SO,12,SW,48.15,30017
432,SW,12,SW,11.3,5524
432,T,12,SW,36.4,22267.5
432,TB,12,SW,24.5,14779
432,TC,12,SW,19.1,11145
432,TF,12,SW,42.05,23919.5
432,TH,12,SW,13,7187
432,TL,12,SW,15.9,8687
432,TV,12,SW,31.9,20245.5
432,UX,12,SW,51.7,36841.5
432,V,12,SW,30.75,16029
432,W,12,SW,38.4,18525.5
432,WH,12,SW,28.9,17134.5
432,WJ,12,SW,34.55,18947.5
432,WL,12,SW,11.65,5281.5
432,WN,12,SW,44.7,20256
432,WS,12,SW,42.35,28972
432,X,12,SW,30.4,16933.5
433,A,10,BC,19,12238.5
433,AC,10,BC,49.85,29158.5
433,AD,10,BC,59.8,39546.5
433,AF,10,BC,32.45,19221.5
433,AH,10,BC,47.75,28240
433,AL,10,BC,22.8,13632
433,AR,10,BC,56.4,32136.5
433,AV,10,BC,51.5,31984
433,AW,10,BC,53.3,41669.5
433,BC,10,BC,13.5,7764.5
433,BK,10,BC,47.1,33009.5
433,BN,10,BC,21.25,12209.5
433,BT,10,BC,65.45,39003
433,BW,10,BC,38.9,25984.5
433,BX,10,BC,33.8,23795.5
433,C,10,BC,13,7802.5
433,CT,10,BC,44.1,29183.5
433,DT,10,BC,37.3,26203.5
433,DX,10,BC,44.4,32003.5
433,E,10,BC,62.4,49289.5
433,EB,10,BC,26.25,15385
433,FW,10,BC,45,27906
433,G,10,BC,55.75,35199
433,GY,10,BC,53.2,43054.5
433,HD,10,BC,63.45,39640
433,HF,10,BC,72.85,53857.5
433,HH,10,BC,56,34994.5
433,HK,10,BC,43.65,25726
433,HT,10,BC,53.05,27112.5
433,KB,10,BC,17.75,10355.5
433,KC,10,BC,47.45,24603.5
433,LI,10,BC,43.4,29873
433,MB,10,BC,18.15,12991
433,MG,10,BC,32.95,20122.5
433,MR,10,BC,39.7,27842.5
433,N,10,BC,16.5,9820.5
433,NP,10,BC,59,34190
433,NS,10,BC,56,41143.5
433,NX,10,BC,29.8,16293.5
433,ON,10,BC,50.95,31136
433,PA,10,BC,53.45,32770.5
433,PB,10,BC,72.9,59379.5
433,PD,10,BC,37.8,22703
433,PL,10,BC,24.65,14720.5
433,PM,10,BC,27.75,14314
433,Q,10,BC,28.3,14376.5
433,QB,10,BC,29.4,16726.5
433,RA,10,BC,34.55,19115.5
433,RM,10,BC,51.2,38502.5
433,RP,10,BC,49.45,28905
433,RR,10,BC,44.2,31426.5
433,S,10,BC,39.95,22470.5
433,SG,10,BC,50.15,31770
433,SI,10,BC,43.3,28105.5
433,SO,10,BC,60.55,38489
433,SW,10,BC,28.4,16214.5
433,T,10,BC,46.4,31922
433,TB,10,BC,15.15,10407
433,TC,10,BC,7.95,4955.5
433,TF,10,BC,44.35,27603.5
433,TH,10,BC,9.65,6158
433,TL,10,BC,19.1,10774
433,TV,10,BC,33.2,21214.5
433,UX,10,BC,62.85,45067
433,V,10,BC,41.65,23337.5
433,W,10,BC,54.45,31579
433,WH,10,BC,38.5,25436.5
433,WJ,10,BC,46.95,27419.5
433,WL,10,BC,28.6,14426.5
433,WN,10,BC,58.95,32588.5
433,WS,10,BC,53.25,36280
433,X,10,BC,42.7,25509
434,A,3,C,20.95,12976
434,AC,3,C,58.4,33485.5
434,AD,3,C,74.1,37883
434,AF,3,C,41,23548.5
434,AH,3,C,54.55,33239
434,AL,3,C,29.5,17145.5
434,AR,3,C,70.8,35761
434,AV,3,C,54.55,32835
434,AW,3,C,69.05,51730
434,BC,3,C,19.25,10659.5
434,BK,3,C,62.85,43070.5
434,BN,3,C,30.45,17365
434,BT,3,C,74,43330
434,BW,3,C,54.65,36045.5
434,BX,3,C,48.35,32959
434,C,3,C,18.3,10487
434,CT,3,C,59.8,35619.5
434,DT,3,C,51.85,35367
434,DX,3,C,60.15,42064
434,E,3,C,78.15,59350
434,EB,3,C,27.15,14881.5
434,FW,3,C,46.95,28643
434,G,3,C,64.3,39526
434,GY,3,C,68.95,53115
434,HD,3,C,71.9,45469
434,HF,3,C,82.5,54085.5
434,HH,3,C,58.15,35463
434,HK,3,C,56.45,29865
434,HT,3,C,62.3,32268
434,KB,3,C,32,19034
434,KC,3,C,56.7,29759.5
